user_id,session_created,total_flights_booked_not_cancelled,total_hotels_booked_not_cancelled,total_trip_cancellation,avg_flight_base_fare_booked,avg_hotel_price_per_room_booked,avg_nights_booked,gender,marital_status,children,home_country,home_airport,rfm_recency_days,rfm_frequency,rfm_monetary,rfm_score,rfm_segment,assigned_perk
u_101704,35,0,5,2,0.0,190.8,1.8,male,False,False,US,ATL,38,35,190.8,92.08,Frequent,Loyalty Perk
u_101705,27,6,0,3,548.93,0.0,0.0,female,True,True,DE,ATL,1013,27,548.93,1094.89,Frequent,Flight Discount
u_101706,32,4,0,1,340.75,0.0,0.0,female,True,False,US,DFW,178,32,340.75,244.08,Frequent,Flight Discount
u_101707,4,7,3,3,241.09,109.35,4.0,female,False,False,US,LGA,746,4,350.44,785.04,Engaged,Loyalty Perk
u_101708,45,5,6,0,564.44,230.47,2.2,female,True,True,US,LAX,971,45,794.91,1095.49,Frequent,Flight Discount
u_101709,29,4,4,0,719.38,222.68,1.2,female,True,False,CA,DFW,1124,29,942.06,1247.21,Frequent,Flight Discount
u_101710,45,7,3,2,142.5,314.97,1.4,male,True,False,US,LGA,995,45,457.47,1085.75,Frequent,Family Perk
u_101711,35,5,0,2,368.37,0.0,0.0,female,True,False,US,LAX,424,35,368.37,495.84,Frequent,Loyalty Perk
u_101712,23,5,4,0,677.71,332.72,2.9,male,True,False,FR,LGA,955,23,1010.43,1079.04,Frequent,Other
u_101713,4,7,6,3,82.21,149.77,4.5,female,False,True,US,MIA,55,4,231.98,82.2,Engaged,Hotel Discount
u_101714,2,3,4,1,226.13,331.5,1.1,female,False,True,FR,DFW,458,2,557.63,515.76,Engaged,Loyalty Perk
u_101715,24,8,4,3,641.28,147.55,6.8,female,True,True,US,BOS,73,24,788.83,175.88,Frequent,Loyalty Perk
u_101716,39,5,0,3,311.64,0.0,0.0,male,True,False,GB,LAX,925,39,311.64,995.16,Frequent,Loyalty Perk
u_101717,9,3,0,1,576.02,0.0,0.0,male,True,True,GB,MIA,989,9,576.02,1055.6,Engaged,Loyalty Perk
u_101718,33,8,3,0,569.2,64.36,5.1,male,True,False,DE,LGA,270,33,633.56,366.36,Frequent,Hotel Discount
u_101719,13,2,6,3,390.43,83.69,4.2,male,False,True,US,JFK,1163,13,474.12,1223.41,Frequent,Loyalty Perk
u_101720,12,1,0,3,106.53,0.0,0.0,male,False,True,AU,ORD,961,12,106.53,983.65,Frequent,Family Perk
u_101721,39,7,5,0,470.36,383.19,3.2,male,True,True,GB,ORD,600,39,853.55,724.35,Frequent,New User Perk
u_101722,5,4,3,0,754.76,250.3,5.4,male,True,True,US,SEA,587,5,1005.06,692.51,Engaged,Hotel Discount
u_101723,12,3,2,3,836.74,177.16,6.9,female,False,False,US,MIA,312,12,1013.9,425.39,Frequent,Family Perk
u_101724,32,8,3,0,257.19,185.89,3.4,male,False,True,US,SFO,707,32,443.08,783.31,Frequent,New User Perk
u_101725,26,3,3,0,384.19,95.24,4.2,male,False,True,US,MIA,209,26,479.43,282.94,Frequent,Other
u_101726,8,0,6,1,0.0,255.32,4.6,female,False,True,FR,ATL,367,8,255.32,400.53,Engaged,Loyalty Perk
u_101727,2,4,2,1,644.62,318.59,3.8,male,True,True,GB,LAX,789,2,963.21,887.32,Engaged,Flight Discount
u_101728,3,0,4,3,0.0,65.05,6.2,female,True,True,US,MIA,979,3,65.05,988.5,Other,Loyalty Perk
u_101729,41,2,0,2,314.38,0.0,0.0,female,False,False,CA,DFW,1170,41,314.38,1242.44,Frequent,Family Perk
u_101730,6,1,4,0,597.11,92.27,4.3,female,False,False,US,BOS,827,6,689.38,901.94,Engaged,Other
u_101731,26,6,1,1,569.64,290.04,1.9,female,True,False,CA,SFO,1040,26,859.68,1151.97,Frequent,Family Perk
u_101732,16,6,0,3,769.09,0.0,0.0,male,False,False,AU,LGA,664,16,769.09,756.91,Frequent,Loyalty Perk
u_101733,41,2,6,3,819.47,192.14,1.8,male,False,True,CA,SEA,753,41,1011.61,895.16,Frequent,Loyalty Perk
u_101734,24,3,5,0,135.64,130.64,5.4,male,False,False,US,JFK,214,24,266.28,264.63,Frequent,New User Perk
u_101735,34,7,4,0,386.2,112.73,2.8,male,False,False,US,SFO,458,34,498.93,541.89,Frequent,Family Perk
u_101736,25,4,5,2,255.31,288.0,2.9,female,False,False,CA,LGA,987,25,543.31,1066.33,Frequent,Hotel Discount
u_101737,41,8,3,3,870.83,377.86,6.1,female,False,True,US,BOS,858,41,1248.69,1023.87,Frequent,Loyalty Perk
u_101738,16,3,2,3,296.35,284.69,3.8,female,False,False,US,BOS,1150,16,581.04,1224.1,Frequent,Loyalty Perk
u_101739,45,7,6,3,737.06,81.05,2.6,female,False,True,US,ORD,42,45,818.11,168.81,Frequent,Other
u_101740,24,6,3,1,257.95,347.61,1.9,male,True,True,US,ATL,1011,24,605.56,1095.56,Frequent,New User Perk
u_101741,3,2,6,1,344.17,317.08,5.9,male,True,False,CA,DFW,972,3,661.25,1041.12,Engaged,Hotel Discount
u_101742,16,2,1,2,614.4,66.36,2.4,male,False,True,DE,SEA,403,16,680.76,487.08,Frequent,Family Perk
u_101743,40,3,1,1,503.34,152.67,2.3,male,False,True,US,MIA,638,40,656.01,743.6,Frequent,Flight Discount
u_101744,21,1,2,2,645.84,94.39,3.3,male,True,True,DE,SFO,936,21,740.23,1031.02,Frequent,Loyalty Perk
u_101745,1,6,6,2,887.44,124.71,1.9,male,True,True,US,LGA,915,1,1012.15,1017.22,Engaged,Hotel Discount
u_101746,30,3,1,0,419.62,304.09,5.2,male,True,False,DE,SEA,99,30,723.71,201.37,Frequent,Other
u_101747,1,3,4,2,122.94,182.46,1.2,female,False,False,US,SEA,671,1,305.4,702.54,Engaged,Other
u_101748,41,7,6,2,676.9,96.3,4.0,female,True,False,US,LGA,67,41,773.2,185.32,Frequent,Flight Discount
u_101749,28,7,3,1,384.43,374.1,6.1,female,False,False,FR,LAX,910,28,758.53,1013.85,Frequent,Loyalty Perk
u_101750,33,5,5,3,804.09,328.41,6.7,male,True,True,AU,ORD,175,33,1132.5,321.25,Frequent,Other
u_101751,14,1,4,1,884.37,294.64,4.4,female,False,False,DE,ATL,1022,14,1179.01,1153.9,Frequent,Hotel Discount
u_101752,3,5,6,2,91.65,148.73,5.2,female,True,False,FR,MIA,455,3,240.38,482.04,Engaged,New User Perk
u_101753,9,3,4,2,812.41,85.5,1.6,female,False,False,US,LAX,1152,9,897.91,1250.79,Engaged,Flight Discount
u_101754,22,3,2,0,83.35,75.63,5.1,male,True,False,CA,BOS,924,22,158.98,961.9,Frequent,Loyalty Perk
u_101755,32,4,1,1,359.63,300.3,5.5,male,True,True,FR,DFW,1036,32,659.93,1133.99,Frequent,New User Perk
u_101756,42,8,5,3,127.4,280.04,6.8,male,True,True,DE,BOS,624,42,407.44,706.74,Frequent,Flight Discount
u_101757,37,5,3,2,463.38,392.84,4.6,male,False,True,US,DFW,585,37,856.22,707.62,Frequent,Flight Discount
u_101758,25,3,5,1,876.27,349.71,6.1,female,False,False,CA,ATL,940,25,1225.98,1087.6,Frequent,Family Perk
u_101759,37,2,3,0,395.04,96.34,1.6,female,True,True,FR,LGA,690,37,491.38,776.14,Frequent,Flight Discount
u_101760,32,8,3,2,348.78,315.53,6.3,female,False,False,CA,SFO,751,32,664.31,849.43,Frequent,Family Perk
u_101761,1,0,0,3,0.0,0.0,0.0,male,False,False,AU,DFW,1102,1,0.0,1103.0,Other,Flight Discount
u_101762,5,6,3,2,289.39,87.28,2.1,female,True,False,US,SFO,555,5,376.67,597.67,Engaged,Family Perk
u_101763,10,3,1,3,827.96,399.34,1.1,female,True,False,CA,LGA,507,10,1227.3,639.73,Frequent,Other
u_101764,16,6,1,0,803.16,154.4,6.6,female,True,True,DE,LGA,345,16,957.56,456.76,Frequent,Other
u_101765,4,8,4,1,104.93,263.05,6.2,female,True,True,US,SFO,171,4,367.98,211.8,Engaged,Other
u_101766,32,7,1,2,356.04,103.5,2.6,male,False,True,DE,ATL,459,32,459.54,536.95,Frequent,Hotel Discount
u_101767,30,3,2,3,696.47,222.25,6.9,female,True,False,GB,LGA,59,30,918.72,180.87,Frequent,Family Perk
u_101768,38,8,0,1,619.45,0.0,0.0,female,True,False,US,SFO,915,38,619.45,1014.95,Frequent,Loyalty Perk
u_101769,6,5,4,1,352.34,148.13,6.0,female,False,True,US,ORD,65,6,500.47,121.05,Engaged,Flight Discount
u_101770,37,7,5,3,466.36,236.41,3.8,female,True,True,US,JFK,778,37,702.77,885.28,Frequent,Loyalty Perk
u_101771,18,8,5,1,245.2,225.3,5.5,male,False,True,FR,MIA,294,18,470.5,359.05,Frequent,Other
u_101772,27,2,1,1,218.02,362.03,1.2,female,False,False,US,ATL,768,27,580.05,853.0,Frequent,Other
u_101773,31,4,4,1,160.9,393.77,2.2,female,False,True,DE,MIA,35,31,554.67,121.47,Frequent,Loyalty Perk
u_101774,34,1,3,1,321.82,101.34,3.3,male,True,True,GB,JFK,770,34,423.16,846.32,Frequent,Family Perk
u_101775,16,2,3,1,260.45,215.82,3.7,female,False,True,AU,LAX,1059,16,476.27,1122.63,Frequent,Other
u_101776,44,0,0,3,0.0,0.0,0.0,male,True,True,US,SEA,677,44,0.0,721.0,Frequent,Other
u_101777,38,5,5,2,137.89,326.87,3.5,female,True,False,DE,SEA,672,38,464.76,756.48,Frequent,Other
u_101778,33,1,2,0,342.73,260.88,4.3,male,True,False,US,SEA,649,33,603.61,742.36,Frequent,Hotel Discount
u_101779,33,4,4,3,417.04,233.79,6.2,female,True,False,FR,ORD,64,33,650.83,162.08,Frequent,Family Perk
u_101780,26,1,1,0,847.24,325.22,4.6,female,True,True,US,ATL,713,26,1172.46,856.25,Frequent,Loyalty Perk
u_101781,9,0,5,3,0.0,52.46,3.4,male,True,False,US,BOS,105,9,52.46,119.25,Other,New User Perk
u_101782,10,8,1,3,533.69,362.71,2.3,male,False,True,US,SEA,1077,10,896.4,1176.64,Frequent,Other
u_101783,21,0,3,3,0.0,164.77,4.1,female,False,False,US,ORD,877,21,164.77,914.48,Frequent,Loyalty Perk
u_101784,1,7,3,1,686.58,318.08,6.0,male,True,False,GB,SEA,476,1,1004.66,577.47,Engaged,Other
u_101785,44,0,2,1,0.0,275.3,4.1,female,False,True,GB,SEA,485,44,275.3,556.53,Frequent,Flight Discount
u_101786,33,8,1,0,876.92,158.98,2.9,female,False,True,CA,SFO,1019,33,1035.9,1155.59,Frequent,Loyalty Perk
u_101787,13,6,4,3,173.34,269.72,3.4,male,True,True,GB,LGA,1123,13,443.06,1180.31,Frequent,Other
u_101788,4,2,1,2,739.52,269.65,3.1,male,False,False,DE,BOS,1079,4,1009.17,1183.92,Engaged,Loyalty Perk
u_101789,28,6,2,0,134.44,126.28,1.8,female,False,False,US,ORD,683,28,260.72,737.07,Frequent,Hotel Discount
u_101790,32,5,3,1,573.16,296.16,1.9,female,True,True,GB,ATL,929,32,869.32,1047.93,Frequent,Loyalty Perk
u_101791,6,5,4,2,835.85,281.66,4.9,female,True,True,US,ATL,494,6,1117.51,611.75,Engaged,Hotel Discount
u_101792,36,5,5,2,520.79,254.08,5.8,female,True,False,GB,JFK,79,36,774.87,192.49,Frequent,Hotel Discount
u_101793,17,6,1,0,363.21,271.27,3.1,male,False,False,AU,SEA,610,17,634.48,690.45,Frequent,Other
u_101794,29,0,2,0,0.0,381.91,6.4,female,False,True,AU,JFK,187,29,381.91,254.19,Frequent,Loyalty Perk
u_101795,15,4,6,2,627.47,185.31,6.3,male,False,True,CA,JFK,552,15,812.78,648.28,Frequent,Loyalty Perk
u_101796,9,2,4,3,316.66,272.92,2.4,male,False,False,CA,LGA,442,9,589.58,509.96,Engaged,Other
u_101797,37,6,5,1,175.59,361.74,3.5,male,True,False,GB,LGA,956,37,537.33,1046.73,Frequent,New User Perk
u_101798,1,2,2,3,830.52,147.26,5.9,female,False,False,AU,JFK,95,1,977.78,193.78,Engaged,Loyalty Perk
u_101799,38,8,0,0,817.71,0.0,0.0,male,True,True,CA,ATL,457,38,817.71,576.77,Frequent,Flight Discount
u_101800,40,0,0,3,0.0,0.0,0.0,female,True,False,DE,SFO,956,40,0.0,996.0,Frequent,Loyalty Perk
u_101801,8,4,2,0,585.76,123.95,5.7,female,True,False,CA,MIA,747,8,709.71,825.97,Engaged,Loyalty Perk
u_101802,9,6,6,0,170.24,184.31,3.9,female,False,False,AU,DFW,292,9,354.55,336.45,Engaged,Flight Discount
u_101803,38,2,5,1,478.49,203.54,6.1,male,False,False,GB,SFO,568,38,682.03,674.2,Frequent,Family Perk
u_101804,21,0,1,2,0.0,170.15,5.4,female,True,True,US,BOS,456,21,170.15,494.02,Frequent,Other
u_101805,31,2,1,1,549.58,155.24,5.5,female,False,False,FR,MIA,508,31,704.82,609.48,Frequent,Other
u_101806,44,7,2,1,202.03,82.48,2.6,female,False,False,US,SFO,967,44,284.51,1039.45,Frequent,Flight Discount
u_101807,45,0,2,0,0.0,254.11,2.7,female,False,True,US,LAX,932,45,254.11,1002.41,Frequent,Loyalty Perk
u_101808,4,8,6,2,491.68,70.92,5.3,female,False,True,FR,ORD,1127,4,562.6,1187.26,Engaged,Loyalty Perk
u_101809,6,5,0,0,285.14,0.0,0.0,male,True,False,US,ATL,917,6,285.14,951.51,Engaged,Loyalty Perk
u_101810,36,1,4,3,159.8,265.3,3.4,female,True,True,US,SEA,1104,36,425.1,1182.51,Frequent,Loyalty Perk
u_101811,27,8,5,0,197.09,199.73,4.5,female,True,False,DE,LGA,435,27,396.82,501.68,Frequent,Hotel Discount
u_101812,1,6,0,0,231.44,0.0,0.0,male,False,False,US,ORD,141,1,231.44,165.14,Engaged,Hotel Discount
u_101813,9,2,2,0,158.59,325.89,1.2,female,False,False,US,SFO,867,9,484.48,924.45,Engaged,Hotel Discount
u_101814,38,2,0,0,886.15,0.0,0.0,male,False,True,CA,SFO,852,38,886.15,978.61,Frequent,Loyalty Perk
u_101815,9,4,0,0,892.8,0.0,0.0,male,True,True,US,LAX,505,9,892.8,603.28,Engaged,Family Perk
u_101816,25,2,5,0,158.4,282.14,4.7,male,True,True,US,SFO,124,25,440.54,193.05,Frequent,Other
u_101817,14,3,4,0,237.8,274.61,3.2,male,True,False,FR,DFW,1088,14,512.41,1153.24,Frequent,Other
u_101818,17,5,6,3,637.01,166.64,2.3,male,True,True,US,ATL,410,17,803.65,507.36,Frequent,Family Perk
u_101819,12,4,4,3,432.11,143.67,5.5,female,False,False,AU,LGA,760,12,575.78,829.58,Frequent,Loyalty Perk
u_101820,36,5,1,3,760.91,174.67,6.0,female,False,True,CA,ATL,218,36,935.58,347.56,Frequent,Hotel Discount
u_101821,37,1,2,3,706.51,186.53,1.9,male,False,False,GB,SFO,534,37,893.04,660.3,Frequent,Family Perk
u_101822,18,7,6,2,259.72,191.51,4.5,male,False,False,CA,JFK,789,18,451.23,852.12,Frequent,Other
u_101823,43,3,2,1,540.18,294.56,5.2,female,False,False,AU,SFO,865,43,834.74,991.47,Frequent,Flight Discount
u_101824,25,7,4,1,324.2,168.56,1.5,female,True,True,CA,ORD,967,25,492.76,1041.28,Frequent,Flight Discount
u_101825,14,4,3,2,490.17,200.21,5.0,female,True,True,GB,DFW,83,14,690.38,166.04,Frequent,Other
u_101826,31,3,4,0,420.53,174.07,2.3,male,False,True,CA,ATL,1054,31,594.6,1144.46,Frequent,Family Perk
u_101827,16,0,3,1,0.0,215.89,3.3,female,True,False,US,LGA,995,16,215.89,1032.59,Frequent,Flight Discount
u_101828,28,7,4,0,535.86,98.98,5.4,male,True,False,FR,ATL,455,28,634.84,546.48,Frequent,Loyalty Perk
u_101829,20,7,3,1,345.12,147.29,1.9,male,False,False,US,ATL,366,20,492.41,435.24,Frequent,Flight Discount
u_101830,39,1,3,1,693.4,254.78,5.8,female,False,False,US,ORD,645,39,948.18,778.82,Frequent,Family Perk
u_101831,42,6,5,3,669.26,248.5,1.5,female,False,True,US,LAX,869,42,917.76,1002.78,Frequent,Flight Discount
u_101832,15,1,0,0,863.86,0.0,0.0,male,False,True,US,SFO,250,15,863.86,351.39,Frequent,Loyalty Perk
u_101833,39,4,5,0,704.36,78.46,2.4,male,True,False,US,ATL,587,39,782.82,704.28,Frequent,Flight Discount
u_101834,44,4,4,0,310.79,338.93,4.3,male,False,False,DE,ORD,573,44,649.72,681.97,Frequent,Other
u_101835,14,0,0,2,0.0,0.0,0.0,male,True,False,DE,ATL,1144,14,0.0,1158.0,Frequent,Flight Discount
u_101836,4,4,5,1,812.78,63.53,4.2,female,True,False,US,LGA,884,4,876.31,975.63,Engaged,Flight Discount
u_101837,39,0,1,2,0.0,100.53,6.7,male,False,True,US,ATL,440,39,100.53,489.05,Frequent,Other
u_101838,14,5,1,0,428.88,293.38,4.4,female,False,False,US,LGA,226,14,722.26,312.23,Frequent,Hotel Discount
u_101839,21,7,0,0,728.39,0.0,0.0,male,True,False,US,JFK,267,21,728.39,360.84,Frequent,Loyalty Perk
u_101840,20,7,5,0,212.49,376.5,4.3,male,True,False,US,LAX,210,20,588.99,288.9,Frequent,Hotel Discount
u_101841,9,7,5,0,713.54,262.65,6.8,male,True,False,CA,SFO,1005,9,976.19,1111.62,Engaged,Hotel Discount
u_101842,13,1,1,0,110.76,273.0,2.8,female,False,False,CA,MIA,257,13,383.76,308.38,Frequent,Other
u_101843,42,2,0,2,312.85,0.0,0.0,female,True,False,US,ORD,128,42,312.85,201.29,Frequent,Loyalty Perk
u_101844,4,6,4,3,871.97,114.94,1.4,male,True,False,US,SFO,1152,4,986.91,1254.69,Engaged,Flight Discount
u_101845,42,7,5,2,812.61,50.71,4.8,female,False,True,GB,LAX,609,42,863.32,737.33,Frequent,Hotel Discount
u_101846,23,6,3,2,495.48,393.69,4.6,male,False,False,FR,BOS,149,23,889.17,260.92,Frequent,Loyalty Perk
u_101847,43,6,1,2,378.53,226.7,6.3,male,False,False,DE,SFO,407,43,605.23,510.52,Frequent,Flight Discount
u_101848,9,5,3,2,101.23,183.97,1.0,male,False,True,AU,MIA,76,9,285.2,113.52,Engaged,Family Perk
u_101849,1,6,4,3,786.14,141.24,5.7,male,False,False,US,ORD,1078,1,927.38,1171.74,Engaged,Loyalty Perk
u_101850,35,0,5,2,0.0,395.9,5.8,male,True,True,AU,MIA,235,35,395.9,309.59,Frequent,Family Perk
u_101851,13,8,5,0,179.81,354.56,5.0,male,True,False,AU,LAX,316,13,534.37,382.44,Frequent,Loyalty Perk
u_101852,19,0,4,2,0.0,214.86,6.2,male,True,True,FR,LAX,1107,19,214.86,1147.49,Frequent,Hotel Discount
u_101853,3,8,2,3,576.38,90.54,3.2,female,True,True,CA,JFK,238,3,666.92,307.69,Engaged,Hotel Discount
u_101854,21,7,1,1,708.24,235.71,1.8,male,False,True,GB,ORD,45,21,943.95,160.4,Frequent,Loyalty Perk
u_101855,36,0,4,3,0.0,233.47,1.2,female,False,True,GB,SEA,1136,36,233.47,1195.35,Frequent,New User Perk
u_101856,19,5,1,2,143.31,166.52,5.6,male,True,False,US,ATL,1075,19,309.83,1124.98,Frequent,Flight Discount
u_101857,27,7,2,1,531.49,111.35,4.8,male,False,False,DE,BOS,1167,27,642.84,1258.28,Frequent,New User Perk
u_101858,32,8,5,0,632.42,129.57,4.3,male,True,False,US,SFO,266,32,761.99,374.2,Frequent,Other
u_101859,26,0,2,2,0.0,243.39,6.7,male,True,False,CA,ORD,1039,26,243.39,1089.34,Frequent,Loyalty Perk
u_101860,1,6,4,3,544.48,67.09,2.8,female,True,False,US,ATL,343,1,611.57,405.16,Engaged,New User Perk
u_101861,25,5,3,3,277.29,208.32,2.6,female,True,False,US,LGA,939,25,485.61,1012.56,Frequent,Loyalty Perk
u_101862,27,1,1,3,624.38,74.19,4.5,male,False,False,US,SEA,1160,27,698.57,1256.86,Frequent,Other
u_101863,13,7,5,3,585.09,106.26,4.7,female,True,True,FR,DFW,844,13,691.35,926.14,Frequent,Flight Discount
u_101864,1,8,2,1,277.12,99.29,2.5,female,False,False,US,SFO,465,1,376.41,503.64,Engaged,Hotel Discount
u_101865,9,4,0,2,360.45,0.0,0.0,male,True,False,US,SEA,845,9,360.45,890.05,Engaged,Hotel Discount
u_101866,38,0,3,1,0.0,341.93,4.4,female,False,False,DE,DFW,805,38,341.93,877.19,Frequent,Loyalty Perk
u_101867,16,3,1,1,588.88,168.28,4.6,female,True,False,DE,LGA,764,16,757.16,855.72,Frequent,Flight Discount
u_101868,34,6,1,0,309.22,369.08,1.8,male,True,False,FR,LAX,921,34,678.3,1022.83,Frequent,Hotel Discount
u_101869,19,2,4,1,759.96,59.25,1.5,male,False,True,US,SEA,980,19,819.21,1080.92,Frequent,Family Perk
u_101870,12,6,3,1,469.37,396.68,1.0,male,True,False,US,ATL,483,12,866.05,581.6,Frequent,Loyalty Perk
u_101871,38,2,4,0,327.7,323.08,5.9,female,True,True,US,ORD,45,38,650.78,148.08,Frequent,Other
u_101872,37,3,5,1,253.55,266.65,3.9,male,False,True,US,JFK,1027,37,520.2,1116.02,Frequent,Hotel Discount
u_101873,38,5,3,0,388.96,114.47,3.0,male,True,True,US,LAX,605,38,503.43,693.34,Frequent,Flight Discount
u_101874,29,2,1,0,314.24,322.87,5.4,male,False,False,CA,LGA,474,29,637.11,566.71,Frequent,Loyalty Perk
u_101875,35,1,2,2,389.01,204.38,2.7,male,True,False,DE,SEA,531,35,593.39,625.34,Frequent,Flight Discount
u_101876,45,1,0,3,878.71,0.0,0.0,male,False,False,US,ATL,906,45,878.71,1038.87,Frequent,Family Perk
u_101877,43,7,5,3,134.86,59.28,4.5,female,False,True,GB,LAX,1164,43,194.14,1226.41,Frequent,Other
u_101878,40,0,1,1,0.0,136.07,5.1,female,False,True,AU,JFK,830,40,136.07,883.61,Frequent,Flight Discount
u_101879,14,5,1,1,203.96,289.38,1.7,female,True,False,DE,MIA,758,14,493.34,821.33,Frequent,Loyalty Perk
u_101880,42,8,2,3,260.95,224.29,1.5,male,True,False,FR,DFW,341,42,485.24,431.52,Frequent,Loyalty Perk
u_101881,30,5,6,1,547.23,238.26,6.4,male,True,True,US,ORD,334,30,785.49,442.55,Frequent,Loyalty Perk
u_101882,23,8,6,3,391.59,123.04,6.8,male,True,True,CA,MIA,1126,23,514.63,1200.46,Frequent,Other
u_101883,22,1,2,1,833.87,98.81,1.6,male,False,True,DE,MIA,592,22,932.68,707.27,Frequent,Loyalty Perk
u_101884,26,4,1,3,445.0,327.56,2.3,male,False,False,US,MIA,785,26,772.56,888.26,Frequent,Loyalty Perk
u_101885,23,3,6,1,480.99,342.05,5.0,male,False,True,CA,SFO,673,23,823.04,778.3,Frequent,Flight Discount
u_101886,29,8,2,3,210.99,147.54,5.8,female,False,False,CA,BOS,619,29,358.53,683.85,Frequent,Other
u_101887,21,0,3,1,0.0,389.74,3.5,male,True,False,AU,LAX,814,21,389.74,873.97,Frequent,Loyalty Perk
u_101888,9,7,3,3,227.04,380.63,5.4,female,True,True,US,MIA,74,9,607.67,143.77,Engaged,Loyalty Perk
u_101889,9,1,2,3,792.31,279.86,6.4,male,False,False,US,JFK,411,9,1072.17,527.22,Engaged,Loyalty Perk
u_101890,45,0,2,2,0.0,390.36,5.3,male,False,False,DE,BOS,979,45,390.36,1063.04,Frequent,Flight Discount
u_101891,45,0,3,0,0.0,121.26,4.9,male,False,True,FR,DFW,1114,45,121.26,1171.13,Frequent,Other
u_101892,29,2,5,0,839.7,294.55,2.6,female,False,True,US,ORD,161,29,1134.25,303.42,Frequent,Flight Discount
u_101893,26,3,3,1,630.14,347.05,5.7,female,False,False,DE,LGA,1095,26,977.19,1218.72,Frequent,Loyalty Perk
u_101894,2,0,5,2,0.0,226.18,2.6,male,True,True,US,LAX,824,2,226.18,848.62,Engaged,Family Perk
u_101895,44,6,0,1,849.57,0.0,0.0,male,True,True,AU,SEA,1136,44,849.57,1264.96,Frequent,Other
u_101896,22,4,4,2,810.34,356.85,4.6,female,True,True,AU,LGA,79,22,1167.19,217.72,Frequent,Loyalty Perk
u_101897,13,2,2,2,706.15,82.75,4.4,female,False,False,US,JFK,470,13,788.9,561.89,Frequent,Loyalty Perk
u_101898,26,1,3,2,725.41,235.71,5.1,male,True,True,GB,DFW,152,26,961.12,274.11,Frequent,Family Perk
u_101899,41,1,0,2,130.38,0.0,0.0,male,True,True,CA,DFW,525,41,130.38,579.04,Frequent,Loyalty Perk
u_101900,22,3,4,0,305.04,276.0,3.9,female,False,False,US,ORD,968,22,581.04,1048.1,Frequent,Flight Discount
u_101901,26,8,2,3,311.1,88.5,6.0,male,True,True,US,JFK,953,26,399.6,1018.96,Frequent,Hotel Discount
u_101902,43,1,3,1,476.66,85.99,1.6,male,True,True,US,SEA,779,43,562.65,878.27,Frequent,Loyalty Perk
u_101903,37,7,6,3,439.6,252.7,5.3,female,False,False,US,JFK,443,37,692.3,549.23,Frequent,Loyalty Perk
u_101904,21,0,2,1,0.0,181.22,2.5,male,False,True,DE,LGA,1134,21,181.22,1173.12,Frequent,Loyalty Perk
u_101905,35,5,1,2,860.52,395.59,4.5,female,False,False,DE,LAX,1072,35,1256.11,1232.61,Frequent,Flight Discount
u_101906,30,7,2,0,134.56,165.59,5.9,male,False,False,US,JFK,901,30,300.15,961.01,Frequent,Flight Discount
u_101907,10,8,2,1,209.22,339.01,2.1,female,True,True,US,LGA,816,10,548.23,880.82,Frequent,Family Perk
u_101908,4,2,2,1,797.33,179.72,2.8,male,False,False,US,SFO,248,4,977.05,349.7,Engaged,Family Perk
u_101909,37,7,1,0,603.91,317.93,2.3,male,False,True,US,BOS,371,37,921.84,500.18,Frequent,Other
u_101910,33,4,1,2,185.18,306.37,4.9,female,False,False,US,JFK,828,33,491.55,910.16,Frequent,Other
u_101911,5,0,6,1,0.0,300.71,2.7,male,True,False,US,LAX,426,5,300.71,461.07,Engaged,Hotel Discount
u_101912,43,7,6,3,888.07,82.88,4.7,female,False,True,US,SFO,904,43,970.95,1044.09,Frequent,Hotel Discount
u_101913,28,5,6,3,410.16,209.34,2.8,female,True,False,GB,ATL,803,28,619.5,892.95,Frequent,Other
u_101914,2,5,1,1,847.66,343.87,6.7,male,True,False,CA,LGA,807,2,1191.53,928.15,Engaged,Loyalty Perk
u_101915,9,1,4,0,703.4,135.36,4.7,female,True,False,US,LAX,57,9,838.76,149.88,Engaged,Loyalty Perk
u_101916,4,1,2,3,726.64,255.36,1.5,female,False,False,US,MIA,703,4,982.0,805.2,Engaged,Loyalty Perk
u_101917,27,0,0,0,0.0,0.0,0.0,male,True,True,AU,LAX,305,27,0.0,332.0,Frequent,Flight Discount
u_101918,30,8,6,1,260.94,151.16,4.0,male,False,False,GB,ATL,453,30,412.1,524.21,Frequent,Family Perk
u_101919,26,7,4,0,750.93,184.54,6.8,male,True,True,CA,ATL,1064,26,935.47,1183.55,Frequent,Family Perk
u_101920,14,1,3,1,750.18,192.68,3.2,female,False,True,US,LGA,1091,14,942.86,1199.29,Frequent,Other
u_101921,43,2,2,0,112.31,62.03,6.3,female,False,False,US,SEA,319,43,174.34,379.43,Frequent,Flight Discount
u_101922,2,5,0,0,538.77,0.0,0.0,female,True,True,CA,MIA,722,2,538.77,777.88,Engaged,Flight Discount
u_101923,4,3,1,2,816.85,345.76,6.5,male,False,True,AU,ORD,811,4,1162.61,931.26,Engaged,Hotel Discount
u_101924,3,0,4,1,0.0,73.09,3.7,male,True,True,US,LGA,263,3,73.09,273.31,Other,Loyalty Perk
u_101925,22,4,0,2,525.88,0.0,0.0,female,True,True,FR,ORD,398,22,525.88,472.59,Frequent,Loyalty Perk
u_101926,41,7,3,3,152.59,319.61,3.4,male,True,True,CA,ORD,1123,41,472.2,1211.22,Frequent,Loyalty Perk
